f(Cortisol),g(Epinephrine),h(CRH),Arousal
2.34012,0.99974,1.42570,0.00028
2.34015,0.99974,1.47614,0.00029
2.34015,0.99974,1.47614,0.00029
2.34012,0.99960,1.46103,0.00029
2.34012,0.99960,1.46103,0.00029
2.34017,0.99960,1.46413,0.00029
2.34017,0.99960,1.46413,0.00029
2.34040,0.99949,1.46539,0.00029
2.34040,0.99949,1.46539,0.00029
2.34044,0.99949,1.47065,0.00029
2.34044,0.99949,1.47065,0.00029
2.34061,0.99951,1.44765,0.00029
2.34061,0.99951,1.44765,0.00029
2.34064,0.99951,1.45213,0.00029
2.34064,0.99951,1.45213,0.00029
2.34074,0.99955,1.46232,0.00029
2.34074,0.99955,1.46232,0.00029
2.34082,0.99947,1.40390,0.00028
2.34082,0.99947,1.40390,0.00028
2.34085,0.99947,1.46103,0.00029
2.34085,0.99947,1.46103,0.00029
2.34058,0.99950,1.42611,0.00028
2.34058,0.99950,1.42611,0.00028
2.34062,0.99950,1.47979,0.00029
2.34062,0.99950,1.47979,0.00029
2.34067,0.99950,1.46438,0.00029
2.34067,0.99950,1.46438,0.00029
2.34051,0.99956,1.41457,0.00028
2.34051,0.99956,1.41457,0.00028
2.34054,0.99957,1.46829,0.00029
2.34054,0.99957,1.46829,0.00029
2.34023,0.99969,1.46202,0.00029
2.34023,0.99969,1.46202,0.00029
2.34082,0.99965,1.40235,0.00028
2.34082,0.99965,1.40235,0.00028
2.34085,0.99965,1.45695,0.00029
2.34085,0.99965,1.45695,0.00029
2.34076,0.99967,1.43462,0.00028
2.34076,0.99967,1.43462,0.00028
2.34080,0.99967,1.48658,0.00029
2.34080,0.99967,1.48658,0.00029
2.34075,0.99970,1.32248,0.00027
2.34075,0.99970,1.32248,0.00027
2.34073,0.99970,1.32774,0.00027
2.34073,0.99970,1.32774,0.00027
2.33861,0.99998,1.47741,0.00029
2.33861,0.99998,1.47741,0.00029
2.33866,0.99998,1.47915,0.00029
2.33866,0.99998,1.47915,0.00029
2.33781,0.99979,1.26927,0.00027
2.33781,0.99979,1.26927,0.00027
2.33778,0.99980,1.30273,0.00027
2.33778,0.99980,1.30273,0.00027
2.33572,0.99999,1.44322,0.00029
2.33572,0.99999,1.44322,0.00029
2.33577,0.99998,1.49611,0.00029
2.33577,0.99998,1.49611,0.00029
2.33655,0.99955,1.45914,0.00029
2.33655,0.99955,1.45914,0.00029
2.33660,0.99955,1.46835,0.00029
2.33660,0.99955,1.46835,0.00029
2.33612,0.99938,1.31565,0.00027
2.33612,0.99938,1.31565,0.00027
2.33610,0.99938,1.39490,0.00028
2.33610,0.99938,1.39490,0.00028
2.33461,0.99936,1.46484,0.00029
2.33461,0.99936,1.46484,0.00029
2.33466,0.99936,1.46831,0.00029
2.33466,0.99936,1.46831,0.00029
2.33372,0.99933,1.23173,0.00026
2.33372,0.99933,1.23173,0.00026
2.33099,0.99965,1.42968,0.00028
2.33099,0.99965,1.42968,0.00028
2.33103,0.99965,1.48265,0.00029
2.33103,0.99965,1.48265,0.00029
2.33187,0.99932,1.48809,0.00029
2.33187,0.99932,1.48809,0.00029
2.33192,0.99932,1.46698,0.00029
2.33192,0.99932,1.46698,0.00029
2.32912,0.99902,1.11102,0.00025
2.32912,0.99902,1.11102,0.00025
2.32900,0.99903,1.21146,0.00026
2.32900,0.99903,1.21146,0.00026
2.32636,0.99970,1.46869,0.00029
2.32636,0.99970,1.46869,0.00029
2.32740,0.99928,1.41602,0.00028
2.32740,0.99928,1.41602,0.00028
2.32744,0.99928,1.47015,0.00029
2.32744,0.99928,1.47015,0.00029
2.32787,0.99901,1.45099,0.00029
2.32787,0.99901,1.45099,0.00029
2.32791,0.99901,1.45610,0.00029
2.32791,0.99901,1.45610,0.00029
2.32806,0.99897,1.48747,0.00029
2.32806,0.99897,1.48747,0.00029
2.32756,0.99886,1.41251,0.00028
2.32756,0.99886,1.41251,0.00028
2.32759,0.99886,1.46613,0.00029
2.32759,0.99886,1.46613,0.00029
2.32768,0.99893,1.42250,0.00028
2.32768,0.99893,1.42250,0.00028
2.32772,0.99893,1.47193,0.00029
2.32772,0.99893,1.47193,0.00029
2.32814,0.99904,1.44646,0.00028
2.32814,0.99904,1.44646,0.00028
2.32818,0.99904,1.45344,0.00029
2.32818,0.99904,1.45344,0.00029
2.32823,0.99917,1.45509,0.00029
2.32823,0.99917,1.45509,0.00029
2.32827,0.99917,1.46194,0.00029
2.32827,0.99917,1.46194,0.00029
2.32863,0.99927,1.45769,0.00029
2.32863,0.99927,1.45769,0.00029
2.32642,0.99941,1.12991,0.00025
2.32642,0.99941,1.12991,0.00025
2.32634,0.99942,1.20855,0.00026
2.32634,0.99942,1.20855,0.00026
2.32344,1.00013,1.41040,0.00028
2.32344,1.00013,1.41040,0.00028
2.32348,1.00013,1.46885,0.00029
2.32348,1.00013,1.46885,0.00029
2.32353,1.00013,1.45911,0.00029
2.32353,1.00013,1.45911,0.00029
2.32450,0.99971,1.45948,0.00029
2.32450,0.99971,1.45948,0.00029
2.32455,0.99970,1.46675,0.00029
2.32455,0.99970,1.46675,0.00029
2.32508,0.99932,1.45470,0.00029
2.32508,0.99932,1.45470,0.00029
2.32544,0.99926,1.41274,0.00028
2.32544,0.99926,1.41274,0.00028
2.32548,0.99926,1.47015,0.00029
2.32548,0.99926,1.47015,0.00029
2.32623,0.99928,1.46519,0.00029
2.32623,0.99928,1.46519,0.00029
2.32627,0.99928,1.46817,0.00029
2.32627,0.99928,1.46817,0.00029
2.32690,0.99928,1.44267,0.00028
2.32690,0.99928,1.44267,0.00028
2.32698,0.99928,1.48513,0.00029
2.32698,0.99928,1.48513,0.00029
2.32660,0.99910,1.45427,0.00029
2.32660,0.99910,1.45427,0.00029
2.32664,0.99910,1.45926,0.00029
2.32664,0.99910,1.45926,0.00029
2.32713,0.99917,1.46052,0.00029
2.32713,0.99917,1.46052,0.00029
2.32748,0.99926,1.39988,0.00028
2.32748,0.99926,1.39988,0.00028
2.32751,0.99926,1.45249,0.00029
2.32751,0.99926,1.45249,0.00029
2.32802,0.99947,1.43187,0.00028
2.32802,0.99947,1.43187,0.00028
2.32807,0.99947,1.48117,0.00029
2.32807,0.99947,1.48117,0.00029
2.32848,0.99946,1.44327,0.00028
2.32848,0.99946,1.44327,0.00028
2.32852,0.99946,1.45105,0.00029
2.32852,0.99946,1.45105,0.00029
2.32864,0.99961,1.42271,0.00028
2.32864,0.99961,1.42271,0.00028
2.32868,0.99961,1.47301,0.00029
2.32868,0.99961,1.47301,0.00029
2.32994,0.99955,1.45948,0.00029
2.32994,0.99955,1.45948,0.00029
2.32998,0.99955,1.46263,0.00029
2.32998,0.99955,1.46263,0.00029
2.33047,0.99949,1.47592,0.00029
2.33047,0.99949,1.47592,0.00029
2.33052,0.99949,1.47763,0.00029
2.33052,0.99949,1.47763,0.00029
2.33137,0.99950,1.45658,0.00029
2.33137,0.99950,1.45658,0.00029
2.33179,0.99964,1.42839,0.00028
2.33179,0.99964,1.42839,0.00028
2.33183,0.99964,1.47724,0.00029
2.33183,0.99964,1.47724,0.00029
2.33208,0.99966,1.37241,0.00028
2.33208,0.99966,1.37241,0.00028
2.33209,0.99966,1.36274,0.00028
2.33209,0.99966,1.36274,0.00028
2.33025,0.99997,1.45485,0.00029
2.33025,0.99997,1.45485,0.00029
2.33030,0.99998,1.46070,0.00029
2.33030,0.99998,1.46070,0.00029
2.33113,1.00001,1.46774,0.00029
2.33113,1.00001,1.46774,0.00029
2.33166,0.99975,1.31780,0.00027
2.33166,0.99975,1.31780,0.00027
2.33165,0.99975,1.35021,0.00027
2.33165,0.99975,1.35021,0.00027
2.32957,0.99996,1.41533,0.00028
2.32957,0.99996,1.41533,0.00028
2.32961,0.99996,1.47781,0.00029
2.32961,0.99996,1.47781,0.00029
2.33093,0.99967,1.45786,0.00029
2.33093,0.99967,1.45786,0.00029
2.33098,0.99967,1.46263,0.00029
2.33098,0.99967,1.46263,0.00029
2.33122,0.99953,1.47034,0.00029
2.33122,0.99953,1.47034,0.00029
2.33127,0.99953,1.47345,0.00029
2.33127,0.99953,1.47345,0.00029
2.33182,0.99950,1.45714,0.00029
2.33182,0.99950,1.45714,0.00029
2.33187,0.99950,1.46156,0.00029
2.33187,0.99950,1.46156,0.00029
2.33208,0.99963,1.46151,0.00029
2.33208,0.99963,1.46151,0.00029
2.33260,0.99973,1.43611,0.00028
2.33260,0.99973,1.43611,0.00028
2.33267,0.99973,1.48178,0.00029
2.33267,0.99973,1.48178,0.00029
2.33243,0.99958,1.43607,0.00028
2.33243,0.99958,1.43607,0.00028
2.33250,0.99958,1.48741,0.00029
2.33250,0.99958,1.48741,0.00029
2.33225,0.99941,1.45821,0.00029
2.33225,0.99941,1.45821,0.00029
2.33229,0.99941,1.46565,0.00029
2.33229,0.99941,1.46565,0.00029
2.33289,0.99946,1.46292,0.00029
2.33289,0.99946,1.46292,0.00029
2.33294,0.99946,1.46615,0.00029
2.33294,0.99946,1.46615,0.00029
2.33300,0.99960,1.45813,0.00029
2.33300,0.99960,1.45813,0.00029
2.33304,0.99960,1.46481,0.00029
2.33304,0.99960,1.46481,0.00029
2.33358,0.99970,1.44850,0.00029
2.33358,0.99970,1.44850,0.00029
2.33325,0.99975,1.41803,0.00028
2.33325,0.99975,1.41803,0.00028
2.33328,0.99975,1.47130,0.00029
2.33328,0.99975,1.47130,0.00029
2.33354,0.99972,1.40444,0.00028
2.33354,0.99972,1.40444,0.00028
2.33356,0.99972,1.46268,0.00029
2.33356,0.99972,1.46268,0.00029
2.33382,0.99976,1.41521,0.00028
2.33382,0.99976,1.41521,0.00028
2.33385,0.99976,1.46826,0.00029
2.33385,0.99976,1.46826,0.00029
2.33381,0.99978,1.42191,0.00028
2.33381,0.99978,1.42191,0.00028
2.33384,0.99978,1.47694,0.00029
2.33384,0.99978,1.47694,0.00029
2.33453,0.99973,1.45622,0.00029
2.33453,0.99973,1.45622,0.00029
2.33480,0.99977,1.40828,0.00028
2.33480,0.99977,1.40828,0.00028
2.33483,0.99977,1.46301,0.00029
2.33483,0.99977,1.46301,0.00029
2.33493,0.99987,1.42869,0.00028
2.33493,0.99987,1.42869,0.00028
2.33496,0.99988,1.47997,0.00029
2.33496,0.99988,1.47997,0.00029
2.33501,0.99988,1.46546,0.00029
2.33501,0.99988,1.46546,0.00029
2.33534,0.99988,1.44453,0.00029
2.33534,0.99988,1.44453,0.00029
2.33538,0.99988,1.45144,0.00029
2.33538,0.99988,1.45144,0.00029
2.33535,0.99989,1.46430,0.00029
2.33535,0.99989,1.46430,0.00029
2.33540,0.99989,1.46686,0.00029
2.33540,0.99989,1.46686,0.00029
2.33575,0.99988,1.45965,0.00029
2.33575,0.99988,1.45965,0.00029
2.33564,0.99985,1.41232,0.00028
2.33564,0.99985,1.41232,0.00028
2.33567,0.99985,1.46474,0.00029
2.33567,0.99985,1.46474,0.00029
2.33621,0.99981,1.46327,0.00029
2.33621,0.99981,1.46327,0.00029
2.33662,0.99970,1.41637,0.00028
2.33662,0.99970,1.41637,0.00028
2.33666,0.99970,1.46883,0.00029
2.33666,0.99970,1.46883,0.00029
2.33721,0.99972,1.46230,0.00029
2.33721,0.99972,1.46230,0.00029
2.33726,0.99972,1.46501,0.00029
2.33726,0.99972,1.46501,0.00029
2.33722,0.99974,1.45928,0.00029
2.33722,0.99974,1.45928,0.00029
2.33726,0.99974,1.46459,0.00029
2.33726,0.99974,1.46459,0.00029
2.33737,0.99976,1.41963,0.00028
2.33737,0.99976,1.41963,0.00028
2.33740,0.99976,1.46990,0.00029
2.33740,0.99976,1.46990,0.00029
2.33782,0.99978,1.46208,0.00029
2.33782,0.99978,1.46208,0.00029
2.33786,0.99978,1.46721,0.00029
2.33786,0.99978,1.46721,0.00029
2.33813,0.99983,1.48973,0.00029
2.33813,0.99983,1.48973,0.00029
2.33745,0.99959,1.40782,0.00028
2.33745,0.99959,1.40782,0.00028
2.33748,0.99959,1.46241,0.00029
2.33748,0.99959,1.46241,0.00029
2.33602,0.99962,1.18409,0.00026
2.33602,0.99962,1.18409,0.00026
2.33592,0.99963,1.26766,0.00026
2.33592,0.99963,1.26766,0.00026
2.33282,1.00008,1.42216,0.00028
2.33282,1.00008,1.42216,0.00028
2.33286,1.00008,1.47517,0.00029
2.33286,1.00008,1.47517,0.00029
2.33339,0.99976,1.42450,0.00028
2.33339,0.99976,1.42450,0.00028
2.33343,0.99976,1.47797,0.00029
2.33343,0.99976,1.47797,0.00029
2.33358,0.99949,1.40551,0.00028
2.33358,0.99949,1.40551,0.00028
2.33361,0.99949,1.46013,0.00029
2.33361,0.99949,1.46013,0.00029
2.33341,0.99947,1.42090,0.00028
2.33341,0.99947,1.42090,0.00028
2.33344,0.99947,1.47016,0.00029
2.33344,0.99947,1.47016,0.00029
2.33369,0.99948,1.40570,0.00028
2.33369,0.99948,1.40570,0.00028
2.33372,0.99948,1.46000,0.00029
2.33372,0.99948,1.46000,0.00029
2.33350,0.99953,1.42641,0.00028
2.33350,0.99953,1.42641,0.00028
2.33354,0.99953,1.48406,0.00029
2.33354,0.99953,1.48406,0.00029
2.33372,0.99952,1.43968,0.00028
2.33372,0.99952,1.43968,0.00028
2.33379,0.99952,1.48461,0.00029
2.33379,0.99952,1.48461,0.00029
2.33330,0.99934,1.45694,0.00029
2.33330,0.99934,1.45694,0.00029
2.33334,0.99934,1.46235,0.00029
2.33334,0.99934,1.46235,0.00029
2.33316,0.99945,1.45692,0.00029
2.33316,0.99945,1.45692,0.00029
2.33321,0.99945,1.45947,0.00029
2.33321,0.99945,1.45947,0.00029
2.33335,0.99958,1.45280,0.00029
2.33335,0.99958,1.45280,0.00029
2.33340,0.99964,1.42486,0.00028
2.33340,0.99964,1.42486,0.00028
2.33344,0.99964,1.47784,0.00029
2.33344,0.99964,1.47784,0.00029
2.33345,0.99969,1.41806,0.00028
2.33345,0.99969,1.41806,0.00028
2.33348,0.99969,1.47305,0.00029
2.33348,0.99969,1.47305,0.00029
2.33390,0.99969,1.48108,0.00029
2.33390,0.99969,1.48108,0.00029
2.33395,0.99969,1.47986,0.00029
2.33395,0.99969,1.47986,0.00029
2.33400,0.99969,1.45101,0.00029
2.33400,0.99969,1.45101,0.00029
2.33300,0.99951,1.46587,0.00029
2.33300,0.99951,1.46587,0.00029
2.33305,0.99951,1.46941,0.00029
2.33305,0.99951,1.46941,0.00029
2.33301,0.99960,1.45415,0.00029
2.33301,0.99960,1.45415,0.00029
2.33117,0.99971,1.13751,0.00025
2.33117,0.99971,1.13751,0.00025
2.33105,0.99972,1.22711,0.00026
2.33105,0.99972,1.22711,0.00026
2.32798,1.00036,1.46549,0.00029
2.32798,1.00036,1.46549,0.00029
2.32803,1.00036,1.47376,0.00029
2.32803,1.00036,1.47376,0.00029
2.32878,0.99995,1.46785,0.00029
2.32878,0.99995,1.46785,0.00029
2.32883,0.99995,1.47158,0.00029
2.32883,0.99995,1.47158,0.00029
2.32897,0.99956,1.45954,0.00029
2.32897,0.99956,1.45954,0.00029
2.32936,0.99942,1.42180,0.00028
2.32936,0.99942,1.42180,0.00028
2.32940,0.99942,1.47311,0.00029
2.32940,0.99942,1.47311,0.00029
2.32972,0.99936,1.48308,0.00029
2.32972,0.99936,1.48308,0.00029
2.32977,0.99936,1.46154,0.00029
2.32977,0.99936,1.46154,0.00029
2.32796,0.99921,1.23131,0.00026
2.32796,0.99921,1.23131,0.00026
2.32544,0.99984,1.42270,0.00028
2.32544,0.99984,1.42270,0.00028
2.32547,0.99984,1.47381,0.00029
2.32547,0.99984,1.47381,0.00029
2.32592,0.99963,1.39923,0.00028
2.32592,0.99963,1.39923,0.00028
2.32595,0.99963,1.45619,0.00029
2.32595,0.99963,1.45619,0.00029
2.32631,0.99943,1.44942,0.00028
2.32631,0.99943,1.44942,0.00028
2.32680,0.99932,1.23922,0.00026
2.32680,0.99932,1.23922,0.00026
2.32674,0.99932,1.32485,0.00027
2.32674,0.99932,1.32485,0.00027
2.32511,0.99961,1.41462,0.00028
2.32511,0.99961,1.41462,0.00028
2.32515,0.99961,1.47732,0.00029
2.32515,0.99961,1.47732,0.00029
2.32571,0.99946,1.41145,0.00028
2.32571,0.99946,1.41145,0.00028
2.32574,0.99946,1.46405,0.00029
2.32574,0.99946,1.46405,0.00029
2.32603,0.99942,1.43919,0.00028
2.32603,0.99942,1.43919,0.00028
2.32605,0.99948,1.33806,0.00027
2.32605,0.99948,1.33806,0.00027
2.32604,0.99949,1.34203,0.00027
2.32604,0.99949,1.34203,0.00027
2.32435,0.99971,1.41191,0.00028
2.32435,0.99971,1.41191,0.00028
2.32438,0.99971,1.46569,0.00029
2.32438,0.99971,1.46569,0.00029
2.32514,0.99953,1.45946,0.00029
2.32514,0.99953,1.45946,0.00029
2.32519,0.99953,1.46494,0.00029
2.32519,0.99953,1.46494,0.00029
2.32581,0.99935,1.45073,0.00028
2.32581,0.99935,1.45073,0.00028
2.32555,0.99943,1.29460,0.00027
2.32555,0.99943,1.29460,0.00027
2.32553,0.99943,1.37289,0.00028
2.32553,0.99943,1.37289,0.00028
2.32429,0.99956,1.45471,0.00029
2.32429,0.99956,1.45471,0.00029
2.32433,0.99956,1.46000,0.00029
2.32433,0.99956,1.46000,0.00029
2.32490,0.99943,1.45784,0.00029
2.32490,0.99943,1.45784,0.00029
2.32562,0.99936,1.42529,0.00028
2.32562,0.99936,1.42529,0.00028
2.32566,0.99936,1.47508,0.00029
2.32566,0.99936,1.47508,0.00029
2.32587,0.99939,1.41313,0.00028
2.32587,0.99939,1.41313,0.00028
2.32590,0.99939,1.46924,0.00029
2.32590,0.99939,1.46924,0.00029
2.32524,0.99944,1.16288,0.00025
2.32524,0.99944,1.16288,0.00025
2.32286,0.99988,1.40922,0.00028
2.32286,0.99988,1.40922,0.00028
2.32289,0.99988,1.47400,0.00029
2.32289,0.99988,1.47400,0.00029
2.32357,0.99962,1.46057,0.00029
2.32357,0.99962,1.46057,0.00029
2.32443,0.99939,1.42399,0.00028
2.32443,0.99939,1.42399,0.00028
2.32447,0.99939,1.47517,0.00029
2.32447,0.99939,1.47517,0.00029
2.32547,0.99923,1.43847,0.00028
2.32547,0.99923,1.43847,0.00028
2.32551,0.99923,1.44550,0.00028
2.32551,0.99923,1.44550,0.00028
2.32570,0.99937,1.35377,0.00027
2.32570,0.99937,1.35377,0.00027
2.32443,0.99959,1.42125,0.00028
2.32443,0.99959,1.42125,0.00028
2.32447,0.99959,1.47209,0.00029
2.32447,0.99959,1.47209,0.00029
2.32538,0.99953,1.45379,0.00029
2.32538,0.99953,1.45379,0.00029
2.32543,0.99953,1.45885,0.00029
2.32543,0.99953,1.45885,0.00029
2.32463,0.99951,1.18097,0.00025
2.32463,0.99951,1.18097,0.00025
2.32191,1.00008,1.41699,0.00028
2.32191,1.00008,1.41699,0.00028
2.32195,1.00008,1.47166,0.00029
2.32195,1.00008,1.47166,0.00029
2.32307,0.99968,1.46757,0.00029
2.32307,0.99968,1.46757,0.00029
2.32384,0.99931,1.42057,0.00028
2.32384,0.99931,1.42057,0.00028
2.32388,0.99931,1.47193,0.00029
2.32388,0.99931,1.47193,0.00029
2.32427,0.99921,1.40430,0.00028
2.32427,0.99921,1.40430,0.00028
2.32430,0.99921,1.46178,0.00029
2.32430,0.99921,1.46178,0.00029
2.32482,0.99925,1.45625,0.00029
2.32482,0.99925,1.45625,0.00029
2.32499,0.99938,1.40450,0.00028
2.32499,0.99938,1.40450,0.00028
2.32503,0.99938,1.45837,0.00029
2.32503,0.99938,1.45837,0.00029
2.32580,0.99946,1.41525,0.00028
2.32580,0.99946,1.41525,0.00028
2.32584,0.99946,1.46913,0.00029
2.32584,0.99946,1.46913,0.00029
2.32658,0.99946,1.43863,0.00028
2.32658,0.99946,1.43863,0.00028
2.32662,0.99946,1.44575,0.00028
2.32662,0.99946,1.44575,0.00028
2.32705,0.99961,1.44507,0.00028
2.32705,0.99961,1.44507,0.00028
2.32712,0.99961,1.48798,0.00029
2.32712,0.99961,1.48798,0.00029
2.32673,0.99944,1.44512,0.00028
2.32673,0.99944,1.44512,0.00028
2.32677,0.99944,1.45578,0.00029
2.32677,0.99944,1.45578,0.00029
2.32724,0.99947,1.46325,0.00029
2.32724,0.99947,1.46325,0.00029
2.32766,0.99951,1.42468,0.00028
2.32766,0.99951,1.42468,0.00028
2.32770,0.99951,1.48423,0.00029
2.32770,0.99951,1.48423,0.00029
2.32772,0.99958,1.46091,0.00029
2.32772,0.99958,1.46091,0.00029
2.32826,0.99963,1.42772,0.00028
2.32826,0.99963,1.42772,0.00028
2.32830,0.99963,1.47839,0.00029
2.32830,0.99963,1.47839,0.00029
2.32837,0.99972,1.41292,0.00028
2.32837,0.99972,1.41292,0.00028
2.32840,0.99972,1.46492,0.00029
2.32840,0.99972,1.46492,0.00029
2.32886,0.99985,1.43108,0.00028
2.32886,0.99985,1.43108,0.00028
2.32890,0.99985,1.48211,0.00029
2.32890,0.99985,1.48211,0.00029
2.32902,0.99990,1.41416,0.00028
2.32902,0.99990,1.41416,0.00028
2.32906,0.99990,1.46661,0.00029
2.32906,0.99990,1.46661,0.00029
2.32910,0.99990,1.45236,0.00029
2.32910,0.99990,1.45236,0.00029
2.32940,0.99990,1.47072,0.00029
2.32940,0.99990,1.47072,0.00029
2.32963,0.99985,1.41255,0.00028
2.32963,0.99985,1.41255,0.00028
2.32967,0.99985,1.46477,0.00029
2.32967,0.99985,1.46477,0.00029
2.33011,0.99991,1.43318,0.00028
2.33011,0.99991,1.43318,0.00028
2.33015,0.99991,1.48381,0.00029
2.33015,0.99991,1.48381,0.00029
2.33027,0.99990,1.41491,0.00028
2.33027,0.99990,1.41491,0.00028
2.33030,0.99990,1.46693,0.00029
2.33030,0.99990,1.46693,0.00029
2.33034,0.99990,1.45252,0.00029
2.33034,0.99990,1.45252,0.00029
2.33065,0.99987,1.47101,0.00029
2.33065,0.99987,1.47101,0.00029
2.33070,0.99987,1.47284,0.00029
2.33070,0.99987,1.47284,0.00029
2.33081,0.99980,1.46267,0.00029
2.33081,0.99980,1.46267,0.00029
2.33129,0.99977,1.43128,0.00028
2.33129,0.99977,1.43128,0.00028
2.33133,0.99977,1.48210,0.00029
2.33133,0.99977,1.48210,0.00029
2.33144,0.99980,1.42230,0.00028
2.33144,0.99980,1.42230,0.00028
2.33159,0.99980,1.43312,0.00028
2.33159,0.99980,1.43312,0.00028
2.33163,0.99980,1.48152,0.00029
2.33163,0.99980,1.48152,0.00029
2.33216,0.99970,1.45186,0.00029
2.33216,0.99970,1.45186,0.00029
2.33220,0.99970,1.45855,0.00029
2.33220,0.99970,1.45855,0.00029
2.33235,0.99967,1.44866,0.00029
2.33235,0.99967,1.44866,0.00029
2.33239,0.99967,1.45920,0.00029
2.33239,0.99967,1.45920,0.00029
2.33263,0.99969,1.45754,0.00029
2.33263,0.99969,1.45754,0.00029
2.33268,0.99969,1.46218,0.00029
2.33268,0.99969,1.46218,0.00029
2.33272,0.99978,1.45205,0.00029
2.33272,0.99978,1.45205,0.00029
2.33276,0.99978,1.45765,0.00029
2.33276,0.99978,1.45765,0.00029
2.33298,0.99993,1.45478,0.00029
2.33298,0.99993,1.45478,0.00029
2.33333,0.99994,1.40706,0.00028
2.33333,0.99994,1.40706,0.00028
2.33336,0.99994,1.46088,0.00029
2.33336,0.99994,1.46088,0.00029
2.33340,0.99994,1.44713,0.00029
2.33340,0.99994,1.44713,0.00029
2.33334,0.99997,1.45730,0.00029
2.33334,0.99997,1.45730,0.00029
2.33341,0.99985,1.39684,0.00028
2.33341,0.99985,1.39684,0.00028
2.33344,0.99985,1.45482,0.00029
2.33344,0.99985,1.45482,0.00029
2.33401,0.99982,1.49482,0.00029
2.33401,0.99982,1.49482,0.00029
2.33341,0.99956,1.41248,0.00028
2.33341,0.99956,1.41248,0.00028
2.33344,0.99956,1.46562,0.00029
2.33344,0.99956,1.46562,0.00029
2.33348,0.99956,1.45215,0.00029
2.33348,0.99956,1.45215,0.00029
2.33350,0.99954,1.44463,0.00029
2.33350,0.99954,1.44463,0.00029
2.33353,0.99974,1.41134,0.00028
2.33353,0.99974,1.41134,0.00028
2.33356,0.99974,1.46459,0.00029
2.33356,0.99974,1.46459,0.00029
2.33376,0.99988,1.48731,0.00029
2.33376,0.99988,1.48731,0.00029
2.33381,0.99989,1.46625,0.00029
2.33381,0.99989,1.46625,0.00029
2.33378,0.99977,1.48728,0.00029
2.33378,0.99977,1.48728,0.00029
2.33307,0.99946,1.41607,0.00028
2.33307,0.99946,1.41607,0.00028
2.33311,0.99946,1.47298,0.00029
2.33311,0.99946,1.47298,0.00029
2.33287,0.99951,1.45566,0.00029
2.33287,0.99951,1.45566,0.00029
2.33291,0.99951,1.46103,0.00029
2.33291,0.99951,1.46103,0.00029
2.33263,0.99965,1.44898,0.00029
2.33263,0.99965,1.44898,0.00029
2.33280,0.99982,1.43519,0.00028
2.33280,0.99982,1.43519,0.00028
2.33286,0.99982,1.47642,0.00029
2.33286,0.99982,1.47642,0.00029
2.33217,0.99984,1.42369,0.00028
2.33217,0.99984,1.42369,0.00028
2.33221,0.99985,1.47787,0.00029
2.33221,0.99985,1.47787,0.00029
2.33230,0.99983,1.48272,0.00029
2.33230,0.99983,1.48272,0.00029
2.33235,0.99983,1.48007,0.00029
2.33235,0.99983,1.48007,0.00029
2.33119,0.99966,1.42167,0.00028
2.33119,0.99966,1.42167,0.00028
2.33123,0.99966,1.47675,0.00029
2.33123,0.99966,1.47675,0.00029
2.33155,0.99962,1.47758,0.00029
2.33155,0.99962,1.47758,0.00029
2.33096,0.99956,1.42657,0.00028
2.33096,0.99956,1.42657,0.00028
2.33100,0.99957,1.47741,0.00029
2.33100,0.99957,1.47741,0.00029
2.33092,0.99962,1.46111,0.00029
2.33092,0.99962,1.46111,0.00029
2.33098,0.99970,1.38985,0.00028
2.33098,0.99970,1.38985,0.00028
2.33100,0.99970,1.44551,0.00028
2.33100,0.99970,1.44551,0.00028
2.33091,0.99988,1.41189,0.00028
2.33091,0.99988,1.41189,0.00028
2.33094,0.99988,1.46578,0.00029
2.33094,0.99988,1.46578,0.00029
2.33061,1.00001,1.45019,0.00029
2.33061,1.00001,1.45019,0.00029
2.33065,1.00001,1.45420,0.00029
2.33065,1.00001,1.45420,0.00029
2.33078,1.00008,1.45436,0.00029
2.33078,1.00008,1.45436,0.00029
2.33082,1.00008,1.45862,0.00029
2.33082,1.00008,1.45862,0.00029
2.33099,0.99996,1.45469,0.00029
2.33099,0.99996,1.45469,0.00029
2.33107,0.99996,1.41090,0.00028
2.33107,0.99996,1.41090,0.00028
2.33110,0.99996,1.46557,0.00029
2.33110,0.99996,1.46557,0.00029
2.33127,0.99986,1.41179,0.00028
2.33127,0.99986,1.41179,0.00028
2.33130,0.99986,1.46422,0.00029
2.33130,0.99986,1.46422,0.00029
2.33140,0.99986,1.41455,0.00028
2.33140,0.99986,1.41455,0.00028
2.33144,0.99986,1.46958,0.00029
2.33144,0.99986,1.46958,0.00029
2.33155,0.99991,1.42250,0.00028
2.33155,0.99991,1.42250,0.00028
2.33160,0.99991,1.47085,0.00029
2.33160,0.99991,1.47085,0.00029
2.33165,0.99991,1.45237,0.00029
2.33165,0.99991,1.45237,0.00029
2.33131,0.99984,1.46077,0.00029
2.33131,0.99984,1.46077,0.00029
2.33147,0.99980,1.39132,0.00028
2.33147,0.99980,1.39132,0.00028
2.33149,0.99980,1.44627,0.00029
2.33149,0.99980,1.44627,0.00029
2.33158,0.99989,1.47935,0.00029
2.33158,0.99989,1.47935,0.00029
2.33163,0.99989,1.47746,0.00029
2.33163,0.99989,1.47746,0.00029
2.32902,0.99966,1.17066,0.00025
2.32902,0.99966,1.17066,0.00025
2.32572,1.00035,1.44180,0.00028
